Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Cluster,Customer_Segment,DBSCAN_Cluster
109,2,530.18,2,3,3,8,Potential,0,Regular Customers,0
163,3,1516.24,2,3,4,9,Potential,1,At Risk Customers,0
332,1,492.65,1,1,3,5,At Risk,1,At Risk Customers,0
226,1,112.32,1,1,1,3,At Risk,1,At Risk Customers,0
74,2,437.96,2,3,2,7,Potential,0,Regular Customers,0
51,4,559.97,3,4,3,10,Loyal,0,Regular Customers,0
99,3,1119.74,2,3,4,9,Potential,0,Regular Customers,0
15,3,4188.0,4,3,5,12,Loyal,0,Regular Customers,0
197,1,134.04,1,1,1,3,At Risk,1,At Risk Customers,0
3,15,3701.44,5,5,5,15,Champion,3,Loyal Customers,0
31,2,595.25,4,3,3,10,Loyal,0,Regular Customers,0
21,4,1910.01,4,4,4,12,Loyal,0,Regular Customers,0
24,3,4628.75,4,3,5,12,Loyal,0,Regular Customers,0
8,3,176.63,5,3,1,9,Potential,0,Regular Customers,0
213,1,426.6,1,1,2,4,At Risk,1,At Risk Customers,0
9,6,911.26,5,5,3,13,Champion,0,Regular Customers,0
11,5,2314.65,5,4,5,14,Champion,0,Regular Customers,0
2,11,3883.25,5,5,5,15,Champion,0,Regular Customers,0
8,9,4871.93,5,5,5,15,Champion,0,Regular Customers,0
3,4,1046.56,5,4,4,13,Champion,0,Regular Customers,0
40,1,166.20000000000002,3,1,1,5,At Risk,0,Regular Customers,0
18,4,1305.33,4,4,4,12,Loyal,0,Regular Customers,0
8,44,51527.3,5,5,5,15,Champion,3,Loyal Customers,-1
8,9,3965.62,5,5,5,15,Champion,0,Regular Customers,0
19,1,43.2,4,1,1,6,At Risk,0,Regular Customers,0
117,1,640.14,2,1,3,6,At Risk,0,Regular Customers,0
223,1,383.45,1,1,2,4,At Risk,1,At Risk Customers,0
71,3,1858.96,3,3,4,10,Loyal,0,Regular Customers,0
51,2,2093.32,3,3,5,11,Loyal,0,Regular Customers,0
89,6,2995.72,2,5,5,12,Loyal,0,Regular Customers,0
8,9,2352.53,5,5,5,15,Champion,0,Regular Customers,0
243,1,310.26,1,1,2,4,At Risk,1,At Risk Customers,0
47,6,1611.59,3,5,4,12,Loyal,0,Regular Customers,0
107,1,120.0,2,1,1,4,At Risk,0,Regular Customers,0
45,6,2481.13,3,5,5,13,Champion,0,Regular Customers,0
65,1,508.58,3,1,3,7,Potential,0,Regular Customers,0
207,2,477.79,1,3,2,6,At Risk,1,At Risk Customers,0
11,5,1530.75,5,4,4,13,Champion,0,Regular Customers,0
115,2,605.0600000000001,2,3,3,8,Potential,0,Regular Customers,0
242,1,183.85,1,1,1,3,At Risk,1,At Risk Customers,0
163,1,311.65,2,1,2,5,At Risk,1,At Risk Customers,0
17,7,4975.24,4,5,5,14,Champion,0,Regular Customers,0
124,2,462.66,2,3,2,7,Potential,0,Regular Customers,0
23,3,840.21,4,3,3,10,Loyal,0,Regular Customers,0
68,1,415.2,3,1,2,6,At Risk,0,Regular Customers,0
17,8,2552.21,4,5,5,14,Champion,0,Regular Customers,0
16,2,454.86,4,3,2,9,Potential,0,Regular Customers,0
17,4,1614.91,4,4,4,12,Loyal,0,Regular Customers,0
161,2,588.22,2,3,3,8,Potential,1,At Risk Customers,0
243,1,309.52,1,1,2,4,At Risk,1,At Risk Customers,0
219,1,134.7,1,1,1,3,At Risk,1,At Risk Customers,0
45,8,2166.98,3,5,5,13,Champion,0,Regular Customers,0
21,4,668.5600000000001,4,4,3,11,Loyal,0,Regular Customers,0
127,8,889.9300000000001,2,5,3,10,Loyal,0,Regular Customers,0
39,1,108.98,3,1,1,5,At Risk,0,Regular Customers,0
121,2,1021.58,2,3,4,9,Potential,0,Regular Customers,0
260,1,409.57,1,1,2,4,At Risk,1,At Risk Customers,0
10,1,133.5,5,1,1,7,Potential,0,Regular Customers,0
274,1,282.93,1,1,2,4,At Risk,1,At Risk Customers,0
165,1,51.0,2,1,1,4,At Risk,1,At Risk Customers,0
157,4,1078.96,2,4,4,10,Loyal,1,At Risk Customers,0
215,1,90.6,1,1,1,3,At Risk,1,At Risk Customers,0
6,2,163.62,5,3,1,9,Potential,0,Regular Customers,0
366,1,174.4,1,1,1,3,At Risk,1,At Risk Customers,0
80,2,701.23,2,3,3,8,Potential,0,Regular Customers,0
43,1,225.12,3,1,1,5,At Risk,0,Regular Customers,0
19,3,912.18,4,3,3,10,Loyal,0,Regular Customers,0
32,4,2118.03,4,4,5,13,Champion,0,Regular Customers,0
22,1,151.5,4,1,1,6,At Risk,0,Regular Customers,0
109,8,3717.35,2,5,5,12,Loyal,0,Regular Customers,0
8,16,9227.82,5,5,5,15,Champion,3,Loyal Customers,0
320,1,155.0,1,1,1,3,At Risk,1,At Risk Customers,0
295,1,100.5,1,1,1,3,At Risk,1,At Risk Customers,0
358,1,76.55,1,1,1,3,At Risk,1,At Risk Customers,0
185,1,235.56,1,1,1,3,At Risk,1,At Risk Customers,0
191,2,617.05,1,3,3,7,Potential,1,At Risk Customers,0
44,2,348.1,3,3,2,8,Potential,0,Regular Customers,0
52,1,202.68,3,1,1,5,At Risk,0,Regular Customers,0
26,1,615.49,4,1,3,8,Potential,0,Regular Customers,0
38,3,1247.69,3,3,4,10,Loyal,0,Regular Customers,0
9,3,202.11,5,3,1,9,Potential,0,Regular Customers,0
297,1,142.4,1,1,1,3,At Risk,1,At Risk Customers,0
33,3,1727.6,4,3,4,11,Loyal,0,Regular Customers,0
10,8,3212.84,5,5,5,15,Champion,0,Regular Customers,0
65,2,1043.46,3,3,4,10,Loyal,0,Regular Customers,0
10,9,4642.57,5,5,5,15,Champion,0,Regular Customers,0
218,1,67.95,1,1,1,3,At Risk,1,At Risk Customers,0
2,9,3479.91,5,5,5,15,Champion,0,Regular Customers,0
65,2,487.99,3,3,3,9,Potential,0,Regular Customers,0
3,19,2612.96,5,5,5,15,Champion,3,Loyal Customers,0
149,1,574.7,2,1,3,6,At Risk,1,At Risk Customers,0
4,13,4051.48,5,5,5,15,Champion,0,Regular Customers,0
130,4,1475.81,2,4,4,10,Loyal,0,Regular Customers,0
34,6,1449.32,3,5,4,12,Loyal,0,Regular Customers,0
119,1,156.75,2,1,1,4,At Risk,0,Regular Customers,0
107,6,2157.73,2,5,5,12,Loyal,0,Regular Customers,0
11,7,2599.03,5,5,5,15,Champion,0,Regular Customers,0
71,6,2059.4500000000003,3,5,5,13,Champion,0,Regular Customers,0
92,9,1100.27,2,5,4,11,Loyal,0,Regular Customers,0
311,1,1063.0,1,1,4,6,At Risk,1,At Risk Customers,0
43,2,770.03,3,3,3,9,Potential,0,Regular Customers,0
362,1,121.05,1,1,1,3,At Risk,1,At Risk Customers,0
92,7,1496.98,2,5,4,11,Loyal,0,Regular Customers,0
1,13,5855.57,5,5,5,15,Champion,0,Regular Customers,0
22,2,490.22,4,3,3,10,Loyal,0,Regular Customers,0
4,3,1937.25,5,3,4,12,Loyal,0,Regular Customers,0
11,6,1051.79,5,5,4,14,Champion,0,Regular Customers,0
99,1,387.52,2,1,2,5,At Risk,0,Regular Customers,0
57,2,813.11,3,3,3,9,Potential,0,Regular Customers,0
1,6,4263.64,5,5,5,15,Champion,0,Regular Customers,0
218,1,265.2,1,1,2,4,At Risk,1,At Risk Customers,0
18,1,322.08,4,1,2,7,Potential,0,Regular Customers,0
24,10,4481.67,4,5,5,14,Champion,0,Regular Customers,0
50,2,363.34,3,3,2,8,Potential,0,Regular Customers,0
7,5,1224.06,5,4,4,13,Champion,0,Regular Customers,0
303,1,470.36,1,1,2,4,At Risk,1,At Risk Customers,0
10,6,2248.5,5,5,5,15,Champion,0,Regular Customers,0
22,6,1372.8,4,5,4,13,Champion,0,Regular Customers,0
99,1,89.06,2,1,1,4,At Risk,0,Regular Customers,0
366,1,63.0,1,1,1,3,At Risk,1,At Risk Customers,0
306,1,131.9,1,1,1,3,At Risk,1,At Risk Customers,0
320,1,2661.24,1,1,5,7,Potential,1,At Risk Customers,0
8,5,2357.6800000000003,5,4,5,14,Champion,0,Regular Customers,0
1,4,1712.89,5,4,4,13,Champion,0,Regular Customers,0
205,2,1589.82,1,3,4,8,Potential,1,At Risk Customers,0
54,4,1420.2,3,4,4,11,Loyal,0,Regular Customers,0
1,4,1010.35,5,4,4,13,Champion,0,Regular Customers,0
19,5,1163.23,4,4,4,12,Loyal,0,Regular Customers,0
9,2,375.35,5,3,2,10,Loyal,0,Regular Customers,0
19,4,885.8,4,4,3,11,Loyal,0,Regular Customers,0
181,3,483.25,1,3,2,6,At Risk,1,At Risk Customers,0
60,2,643.9,3,3,3,9,Potential,0,Regular Customers,0
11,2,259.05,5,3,2,10,Loyal,0,Regular Customers,0
190,1,119.93,1,1,1,3,At Risk,1,At Risk Customers,0
5,9,3017.28,5,5,5,15,Champion,0,Regular Customers,0
311,1,113.64,1,1,1,3,At Risk,1,At Risk Customers,0
155,1,1837.92,2,1,4,7,Potential,1,At Risk Customers,0
110,3,434.34,2,3,2,7,Potential,0,Regular Customers,0
148,3,2103.06,2,3,5,10,Loyal,1,At Risk Customers,0
66,11,1980.57,3,5,4,12,Loyal,0,Regular Customers,0
98,3,529.62,2,3,3,8,Potential,0,Regular Customers,0
247,3,1038.44,1,3,4,8,Potential,1,At Risk Customers,0
29,7,2272.4,4,5,5,14,Champion,0,Regular Customers,0
18,4,596.26,4,4,3,11,Loyal,0,Regular Customers,0
12,2,461.19,5,3,2,10,Loyal,0,Regular Customers,0
104,8,1852.67,2,5,4,11,Loyal,0,Regular Customers,0
74,2,234.34000000000003,2,3,1,6,At Risk,0,Regular Customers,0
46,1,547.66,3,1,3,7,Potential,0,Regular Customers,0
72,3,925.85,3,3,3,9,Potential,0,Regular Customers,0
257,1,193.0,1,1,1,3,At Risk,1,At Risk Customers,0
20,4,1309.6,4,4,4,12,Loyal,0,Regular Customers,0
254,2,316.25,1,3,2,6,At Risk,1,At Risk Customers,0
11,1,279.05,5,1,2,8,Potential,0,Regular Customers,0
165,2,636.51,2,3,3,8,Potential,1,At Risk Customers,0
18,6,2022.81,4,5,4,13,Champion,0,Regular Customers,0
282,1,137.1,1,1,1,3,At Risk,1,At Risk Customers,0
50,1,321.92,3,1,2,6,At Risk,0,Regular Customers,0
39,1,162.8,3,1,1,5,At Risk,0,Regular Customers,0
27,6,1165.48,4,5,4,13,Champion,0,Regular Customers,0
68,1,1064.28,3,1,4,8,Potential,0,Regular Customers,0
207,1,463.38,1,1,2,4,At Risk,1,At Risk Customers,0
175,2,340.93,2,3,2,7,Potential,1,At Risk Customers,0
7,5,2383.24,5,4,5,14,Champion,0,Regular Customers,0
26,1,139.56,4,1,1,6,At Risk,0,Regular Customers,0
51,2,123.8,3,3,1,7,Potential,0,Regular Customers,0
312,2,538.8100000000001,1,3,3,7,Potential,1,At Risk Customers,0
309,1,475.37,1,1,2,4,At Risk,1,At Risk Customers,0
43,5,1957.32,3,4,4,11,Loyal,0,Regular Customers,0
26,3,808.44,4,3,3,10,Loyal,0,Regular Customers,0
88,3,356.85,2,3,2,7,Potential,0,Regular Customers,0
184,2,251.21,1,3,2,6,At Risk,1,At Risk Customers,0
20,11,2429.83,4,5,5,14,Champion,0,Regular Customers,0
3,6,3543.26,5,5,5,15,Champion,0,Regular Customers,0
47,4,673.26,3,4,3,10,Loyal,0,Regular Customers,0
17,8,5859.43,4,5,5,14,Champion,0,Regular Customers,0
17,5,1960.65,4,4,4,12,Loyal,0,Regular Customers,0
24,6,1367.88,4,5,4,13,Champion,0,Regular Customers,0
22,2,268.05,4,3,2,9,Potential,0,Regular Customers,0
11,5,1314.81,5,4,4,13,Champion,0,Regular Customers,0
188,2,275.28,1,3,2,6,At Risk,1,At Risk Customers,0
101,3,455.59,2,3,2,7,Potential,0,Regular Customers,0
61,3,990.2,3,3,4,10,Loyal,0,Regular Customers,0
18,6,2076.89,4,5,5,14,Champion,0,Regular Customers,0
33,2,330.45,4,3,2,9,Potential,0,Regular Customers,0
64,1,174.37,3,1,1,5,At Risk,0,Regular Customers,0
2,2,270.6,5,3,2,10,Loyal,0,Regular Customers,0
24,4,974.54,4,4,4,12,Loyal,0,Regular Customers,0
108,1,241.09,2,1,1,4,At Risk,0,Regular Customers,0
32,9,1843.83,4,5,4,13,Champion,0,Regular Customers,0
20,9,4215.9,4,5,5,14,Champion,0,Regular Customers,0
3,55,8507.13,5,5,5,15,Champion,3,Loyal Customers,-1
37,1,364.22,3,1,2,6,At Risk,0,Regular Customers,0
60,3,578.61,3,3,3,9,Potential,0,Regular Customers,0
26,6,2862.11,4,5,5,14,Champion,0,Regular Customers,0
236,4,932.85,1,4,3,8,Potential,1,At Risk Customers,0
25,7,1949.72,4,5,4,13,Champion,0,Regular Customers,0
3,18,4397.3,5,5,5,15,Champion,3,Loyal Customers,0
60,3,2854.84,3,3,5,11,Loyal,0,Regular Customers,0
260,1,170.95,1,1,1,3,At Risk,1,At Risk Customers,0
58,1,355.56,3,1,2,6,At Risk,0,Regular Customers,0
65,2,388.25,3,3,2,8,Potential,0,Regular Customers,0
16,2,537.48,4,3,3,10,Loyal,0,Regular Customers,0
10,3,952.66,5,3,4,12,Loyal,0,Regular Customers,0
59,8,1453.35,3,5,4,12,Loyal,0,Regular Customers,0
186,1,103.25,1,1,1,3,At Risk,1,At Risk Customers,0
29,16,3599.73,4,5,5,14,Champion,3,Loyal Customers,0
24,2,2004.3,4,3,4,11,Loyal,0,Regular Customers,0
5,5,2573.93,5,4,5,14,Champion,0,Regular Customers,0
4,8,3974.75,5,5,5,15,Champion,0,Regular Customers,0
151,2,652.8,2,3,3,8,Potential,1,At Risk Customers,0
311,1,289.24,1,1,2,4,At Risk,1,At Risk Customers,0
11,2,757.37,5,3,3,11,Loyal,0,Regular Customers,0
18,2,186.23,4,3,1,8,Potential,0,Regular Customers,0
152,1,164.22,2,1,1,4,At Risk,1,At Risk Customers,0
19,5,859.27,4,4,3,11,Loyal,0,Regular Customers,0
10,4,2279.49,5,4,5,14,Champion,0,Regular Customers,0
57,2,312.54,3,3,2,8,Potential,0,Regular Customers,0
85,1,788.38,2,1,3,6,At Risk,0,Regular Customers,0
7,22,2237.77,5,5,5,15,Champion,3,Loyal Customers,0
76,3,1080.76,2,3,4,9,Potential,0,Regular Customers,0
4,18,5006.77,5,5,5,15,Champion,3,Loyal Customers,0
96,4,3099.12,2,4,5,11,Loyal,0,Regular Customers,0
111,1,1432.0,2,1,4,7,Potential,0,Regular Customers,0
57,2,1530.36,3,3,4,10,Loyal,0,Regular Customers,0
1,1,227.39,5,1,1,7,Potential,0,Regular Customers,0
281,2,218.06,1,3,1,5,At Risk,1,At Risk Customers,0
3,7,2804.54,5,5,5,15,Champion,0,Regular Customers,0
180,9,1639.82,1,5,4,10,Loyal,1,At Risk Customers,0
372,1,35.400000000000006,1,1,1,3,At Risk,1,At Risk Customers,0
13,4,859.71,5,4,3,12,Loyal,0,Regular Customers,0
3,1,168.63,5,1,1,7,Potential,0,Regular Customers,0
17,1,138.6,4,1,1,6,At Risk,0,Regular Customers,0
41,1,114.11,3,1,1,5,At Risk,0,Regular Customers,0
6,5,986.96,5,4,4,13,Champion,0,Regular Customers,0
169,4,1033.06,2,4,4,10,Loyal,1,At Risk Customers,0
50,1,157.05,3,1,1,5,At Risk,0,Regular Customers,0
277,1,237.36,1,1,1,3,At Risk,1,At Risk Customers,0
19,9,1580.29,4,5,4,13,Champion,0,Regular Customers,0
372,1,39.75,1,1,1,3,At Risk,1,At Risk Customers,0
15,4,1320.21,4,4,4,12,Loyal,0,Regular Customers,0
35,3,557.94,3,3,3,9,Potential,0,Regular Customers,0
22,3,617.15,4,3,3,10,Loyal,0,Regular Customers,0
7,2,363.33,5,3,2,10,Loyal,0,Regular Customers,0
20,6,1740.6,4,5,4,13,Champion,0,Regular Customers,0
11,2,866.24,5,3,3,11,Loyal,0,Regular Customers,0
44,1,221.97,3,1,1,5,At Risk,0,Regular Customers,0
306,1,393.33,1,1,2,4,At Risk,1,At Risk Customers,0
11,1,213.96,5,1,1,7,Potential,0,Regular Customers,0
275,1,660.0,1,1,3,5,At Risk,1,At Risk Customers,0
1,93,12076.15,5,5,5,15,Champion,3,Loyal Customers,-1
16,14,16209.5,4,5,5,14,Champion,3,Loyal Customers,0
4,4,1785.15,5,4,4,13,Champion,0,Regular Customers,0
72,4,601.56,3,4,3,10,Loyal,0,Regular Customers,0
243,3,406.08,1,3,2,6,At Risk,1,At Risk Customers,0
9,3,553.44,5,3,3,11,Loyal,0,Regular Customers,0
246,1,394.44,1,1,2,4,At Risk,1,At Risk Customers,0
206,2,412.78,1,3,2,6,At Risk,1,At Risk Customers,0
1,5,1788.36,5,4,4,13,Champion,0,Regular Customers,0
185,1,320.58000000000004,1,1,2,4,At Risk,1,At Risk Customers,0
32,5,886.7,4,4,3,11,Loyal,0,Regular Customers,0
57,2,225.85,3,3,1,7,Potential,0,Regular Customers,0
196,2,899.63,1,3,3,7,Potential,1,At Risk Customers,0
24,4,2791.27,4,4,5,13,Champion,0,Regular Customers,0
91,2,671.96,2,3,3,8,Potential,0,Regular Customers,0
4,2,955.26,5,3,4,12,Loyal,0,Regular Customers,0
51,3,1006.98,3,3,4,10,Loyal,0,Regular Customers,0
263,1,114.56,1,1,1,3,At Risk,1,At Risk Customers,0
266,1,344.90000000000003,1,1,2,4,At Risk,1,At Risk Customers,0
36,2,609.85,3,3,3,9,Potential,0,Regular Customers,0
51,1,443.6,3,1,2,6,At Risk,0,Regular Customers,0
52,6,2984.49,3,5,5,13,Champion,0,Regular Customers,0
24,6,2107.38,4,5,5,14,Champion,0,Regular Customers,0
22,1,110.46,4,1,1,6,At Risk,0,Regular Customers,0
59,1,96.12,3,1,1,5,At Risk,0,Regular Customers,0
170,2,693.8100000000001,2,3,3,8,Potential,1,At Risk Customers,0
68,2,830.76,3,3,3,9,Potential,0,Regular Customers,0
157,2,597.09,2,3,3,8,Potential,1,At Risk Customers,0
2,73,280206.02,5,5,5,15,Champion,2,VIP Customers,-1
201,1,236.04,1,1,1,3,At Risk,1,At Risk Customers,0
5,4,1402.59,5,4,4,13,Champion,0,Regular Customers,0
67,2,653.75,3,3,3,9,Potential,0,Regular Customers,0
77,1,114.18,2,1,1,4,At Risk,0,Regular Customers,0
1,7,1926.65,5,5,4,14,Champion,0,Regular Customers,0
8,4,1932.23,5,4,4,13,Champion,0,Regular Customers,0
169,2,291.05,2,3,2,7,Potential,1,At Risk Customers,0
18,4,848.22,4,4,3,11,Loyal,0,Regular Customers,0
5,2,247.15,5,3,1,9,Potential,0,Regular Customers,0
9,9,2529.93,5,5,5,15,Champion,0,Regular Customers,0
87,2,285.74,2,3,2,7,Potential,0,Regular Customers,0
27,1,107.95,4,1,1,6,At Risk,0,Regular Customers,0
29,4,741.37,4,4,3,11,Loyal,0,Regular Customers,0
20,2,636.24,4,3,3,10,Loyal,0,Regular Customers,0
61,5,1835.7,3,4,4,11,Loyal,0,Regular Customers,0
24,1,195.25,4,1,1,6,At Risk,0,Regular Customers,0
11,25,9175.04,5,5,5,15,Champion,3,Loyal Customers,0
242,3,1259.24,1,3,4,8,Potential,1,At Risk Customers,0
280,2,392.86,1,3,2,6,At Risk,1,At Risk Customers,0
235,2,765.55,1,3,3,7,Potential,1,At Risk Customers,0
3,5,1736.4,5,4,4,13,Champion,0,Regular Customers,0
16,1,596.36,4,1,3,8,Potential,0,Regular Customers,0
31,6,2548.24,4,5,5,14,Champion,0,Regular Customers,0
25,16,28754.11,4,5,5,14,Champion,3,Loyal Customers,-1
71,3,498.95,3,3,3,9,Potential,0,Regular Customers,0
188,2,52.0,1,3,1,5,At Risk,1,At Risk Customers,0
26,5,1201.51,4,4,4,12,Loyal,0,Regular Customers,0
107,1,628.38,2,1,3,6,At Risk,0,Regular Customers,0
8,21,5579.1,5,5,5,15,Champion,3,Loyal Customers,0
209,1,112.8,1,1,1,3,At Risk,1,At Risk Customers,0
44,2,355.05,3,3,2,8,Potential,0,Regular Customers,0
31,5,2114.33,4,4,5,13,Champion,0,Regular Customers,0
137,4,591.55,2,4,3,9,Potential,0,Regular Customers,0
265,1,172.9,1,1,1,3,At Risk,1,At Risk Customers,0
4,7,2078.95,5,5,5,15,Champion,0,Regular Customers,0
218,2,188.61,1,3,1,5,At Risk,1,At Risk Customers,0
2,5,1217.27,5,4,4,13,Champion,0,Regular Customers,0
214,1,109.13,1,1,1,3,At Risk,1,At Risk Customers,0
32,3,2195.1,4,3,5,12,Loyal,0,Regular Customers,0
11,9,2526.09,5,5,5,15,Champion,0,Regular Customers,0
1,17,3251.79,5,5,5,15,Champion,3,Loyal Customers,0
15,1,318.17,4,1,2,7,Potential,0,Regular Customers,0
11,9,1493.96,5,5,4,14,Champion,0,Regular Customers,0
199,1,179.0,1,1,1,3,At Risk,1,At Risk Customers,0
3,3,1126.37,5,3,4,12,Loyal,0,Regular Customers,0
15,13,4921.04,4,5,5,14,Champion,0,Regular Customers,0
14,4,599.48,4,4,3,11,Loyal,0,Regular Customers,0
10,11,2839.62,5,5,5,15,Champion,0,Regular Customers,0
29,3,917.07,4,3,3,10,Loyal,0,Regular Customers,0
9,11,2662.2,5,5,5,15,Champion,0,Regular Customers,0
24,1,160.19,4,1,1,6,At Risk,0,Regular Customers,0
25,4,867.38,4,4,3,11,Loyal,0,Regular Customers,0
43,2,307.51,3,3,2,8,Potential,0,Regular Customers,0
2,5,1581.84,5,4,4,13,Champion,0,Regular Customers,0
6,3,663.81,5,3,3,11,Loyal,0,Regular Customers,0
147,1,180.42,2,1,1,4,At Risk,1,At Risk Customers,0
10,6,1122.36,5,5,4,14,Champion,0,Regular Customers,0
25,1,655.58,4,1,3,8,Potential,0,Regular Customers,0
274,1,268.58,1,1,2,4,At Risk,1,At Risk Customers,0
374,1,313.49,1,1,2,4,At Risk,1,At Risk Customers,0
1,8,1897.57,5,5,4,14,Champion,0,Regular Customers,0
47,3,380.02,3,3,2,8,Potential,0,Regular Customers,0
8,8,2702.49,5,5,5,15,Champion,0,Regular Customers,0
16,12,9585.91,4,5,5,14,Champion,3,Loyal Customers,0
4,32,6065.69,5,5,5,15,Champion,3,Loyal Customers,0
4,3,1164.55,5,3,4,12,Loyal,0,Regular Customers,0
43,7,1314.45,3,5,4,12,Loyal,0,Regular Customers,0
4,7,3902.28,5,5,5,15,Champion,0,Regular Customers,0
197,3,1448.21,1,3,4,8,Potential,1,At Risk Customers,0
12,6,1400.34,5,5,4,14,Champion,0,Regular Customers,0
16,7,1099.98,4,5,4,13,Champion,0,Regular Customers,0
113,5,1220.26,2,4,4,10,Loyal,0,Regular Customers,0
249,1,328.2,1,1,2,4,At Risk,1,At Risk Customers,0
29,5,1415.75,4,4,4,12,Loyal,0,Regular Customers,0
44,1,389.64,3,1,2,6,At Risk,0,Regular Customers,0
87,1,563.15,2,1,3,6,At Risk,0,Regular Customers,0
45,2,638.05,3,3,3,9,Potential,0,Regular Customers,0
10,11,5010.28,5,5,5,15,Champion,0,Regular Customers,0
15,1,738.96,4,1,3,8,Potential,0,Regular Customers,0
75,1,420.5,2,1,2,5,At Risk,0,Regular Customers,0
145,4,1484.06,2,4,4,10,Loyal,0,Regular Customers,0
5,3,1625.97,5,3,4,12,Loyal,0,Regular Customers,0
297,1,89.2,1,1,1,3,At Risk,1,At Risk Customers,0
59,2,255.9,3,3,2,8,Potential,0,Regular Customers,0
264,1,300.52,1,1,2,4,At Risk,1,At Risk Customers,0
47,1,278.3,3,1,2,6,At Risk,0,Regular Customers,0
29,3,254.11,4,3,2,9,Potential,0,Regular Customers,0
8,6,2473.37,5,5,5,15,Champion,0,Regular Customers,0
17,2,192.6,4,3,1,8,Potential,0,Regular Customers,0
3,8,10416.98,5,5,5,15,Champion,0,Regular Customers,0
232,2,876.42,1,3,3,7,Potential,1,At Risk Customers,0
112,1,139.26,2,1,1,4,At Risk,0,Regular Customers,0
58,3,1011.9,3,3,4,10,Loyal,0,Regular Customers,0
51,11,2538.3,3,5,5,13,Champion,0,Regular Customers,0
127,2,730.86,2,3,3,8,Potential,0,Regular Customers,0
281,3,386.15,1,3,2,6,At Risk,1,At Risk Customers,0
55,2,447.68,3,3,2,8,Potential,0,Regular Customers,0
320,1,200.1,1,1,1,3,At Risk,1,At Risk Customers,0
26,2,289.99,4,3,2,9,Potential,0,Regular Customers,0
10,2,77.4,5,3,1,9,Potential,0,Regular Customers,0
7,2,679.4399999999999,5,3,3,11,Loyal,0,Regular Customers,0
29,1,197.64,4,1,1,6,At Risk,0,Regular Customers,0
17,4,745.06,4,4,3,11,Loyal,0,Regular Customers,0
64,1,6.2,3,1,1,5,At Risk,0,Regular Customers,0
21,1,228.99,4,1,1,6,At Risk,0,Regular Customers,0
3,7,1319.91,5,5,4,14,Champion,0,Regular Customers,0
166,1,131.45000000000002,2,1,1,4,At Risk,1,At Risk Customers,0
1,17,7975.49,5,5,5,15,Champion,3,Loyal Customers,0
53,3,173.74,3,3,1,7,Potential,0,Regular Customers,0
51,1,157.7,3,1,1,5,At Risk,0,Regular Customers,0
48,12,4331.79,3,5,5,13,Champion,0,Regular Customers,0
61,1,189.34,3,1,1,5,At Risk,0,Regular Customers,0
162,3,845.55,2,3,3,8,Potential,1,At Risk Customers,0
9,1,353.27,5,1,2,8,Potential,0,Regular Customers,0
15,4,546.4,4,4,3,11,Loyal,0,Regular Customers,0
75,1,193.39,2,1,1,4,At Risk,0,Regular Customers,0
40,8,2718.6,3,5,5,13,Champion,0,Regular Customers,0
41,11,2085.33,3,5,5,13,Champion,0,Regular Customers,0
370,2,152.88,1,3,1,5,At Risk,1,At Risk Customers,0
37,2,778.5,3,3,3,9,Potential,0,Regular Customers,0
197,1,271.85,1,1,2,4,At Risk,1,At Risk Customers,0
200,2,1110.34,1,3,4,8,Potential,1,At Risk Customers,0
74,3,657.8,2,3,3,8,Potential,0,Regular Customers,0
64,2,272.07,3,3,2,8,Potential,0,Regular Customers,0
21,4,507.29,4,4,3,11,Loyal,0,Regular Customers,0
367,1,48.8,1,1,1,3,At Risk,1,At Risk Customers,0
180,3,321.43,1,3,2,6,At Risk,1,At Risk Customers,0
10,4,1127.71,5,4,4,13,Champion,0,Regular Customers,0
4,12,2221.01,5,5,5,15,Champion,0,Regular Customers,0
197,3,2139.76,1,3,5,9,Potential,1,At Risk Customers,0
29,4,697.55,4,4,3,11,Loyal,0,Regular Customers,0
53,1,188.88,3,1,1,5,At Risk,0,Regular Customers,0
18,6,1720.3,4,5,4,13,Champion,0,Regular Customers,0
10,3,102.45,5,3,1,9,Potential,0,Regular Customers,0
90,4,1649.5,2,4,4,10,Loyal,0,Regular Customers,0
268,1,62.85,1,1,1,3,At Risk,1,At Risk Customers,0
53,6,3295.76,3,5,5,13,Champion,0,Regular Customers,0
44,4,2824.69,3,4,5,12,Loyal,0,Regular Customers,0
64,4,3189.81,3,4,5,12,Loyal,0,Regular Customers,0
149,1,309.4,2,1,2,5,At Risk,1,At Risk Customers,0
22,25,7930.54,4,5,5,14,Champion,3,Loyal Customers,0
312,1,325.75,1,1,2,4,At Risk,1,At Risk Customers,0
23,2,511.35,4,3,3,10,Loyal,0,Regular Customers,0
58,6,2836.69,3,5,5,13,Champion,0,Regular Customers,0
24,2,475.8,4,3,2,9,Potential,0,Regular Customers,0
78,7,2740.03,2,5,5,12,Loyal,0,Regular Customers,0
119,2,645.65,2,3,3,8,Potential,0,Regular Customers,0
36,3,1290.53,3,3,4,10,Loyal,0,Regular Customers,0
60,2,1173.12,3,3,4,10,Loyal,0,Regular Customers,0
13,4,1353.74,5,4,4,13,Champion,0,Regular Customers,0
19,1,170.32,4,1,1,6,At Risk,0,Regular Customers,0
52,1,125.79,3,1,1,5,At Risk,0,Regular Customers,0
