CustomerID,Recency,Frequency,Monetary,Cluster,Segment
17367,238,1,167.55,1,At Risk / Churned
17368,23,8,1878.87,0,Champions
17370,73,4,446.18,0,Champions
17371,17,3,418.4,0,Champions
17372,41,8,1337.18,0,Champions
17373,40,4,646.92,0,Champions
17374,219,2,495.77,1,At Risk / Churned
17375,199,3,400.1,1,At Risk / Churned
17376,71,2,203.2,0,Champions
17377,24,20,4058.32,3,Champions
17379,11,1,389.71999999999997,0,Champions
17381,9,29,20275.61,3,Champions
17382,65,1,65.4,0,Champions
17383,4,1,193.39000000000001,0,Champions
17384,19,2,336.4,0,Champions
17385,15,1,256.11,0,Champions
17386,8,6,2686.42,0,Champions
17387,20,2,746.81,0,Champions
17388,78,4,1259.56,0,Champions
17389,1,34,31833.68,3,Champions
17391,164,2,508.8,1,At Risk / Churned
17392,307,2,417.27,1,At Risk / Churned
17394,219,1,203.86999999999998,1,At Risk / Churned
17396,39,8,7330.8,0,Champions
17397,22,2,681.41,0,Champions
17398,115,3,653.38,0,Champions
17400,126,5,2097.84,0,Champions
17402,5,13,2633.85,0,Champions
17403,36,1,263.92,0,Champions
17404,4,15,31906.82,3,Champions
17405,1,3,1031.41,0,Champions
17406,333,3,2184.42,1,At Risk / Churned
17408,163,1,32.65,1,At Risk / Churned
17409,185,2,771.85,1,At Risk / Churned
17410,16,5,1214.72,0,Champions
17411,12,3,778.94,0,Champions
17412,3,7,1258.06,0,Champions
17414,44,2,778.0,0,Champions
17415,80,1,507.84,0,Champions
17416,30,7,6893.42,0,Champions
17418,42,2,463.46000000000004,0,Champions
17419,11,12,4226.57,0,Champions
17420,50,3,598.83,0,Champions
17422,16,6,1979.37,0,Champions
17423,46,2,698.41,0,Champions
17425,19,2,759.17,0,Champions
17426,8,6,5037.26,0,Champions
17427,72,1,100.8,0,Champions
17428,1,28,17256.85,3,Champions
17429,128,3,524.9200000000001,0,Champions
17430,33,2,265.76,0,Champions
17431,313,1,403.3,1,At Risk / Churned
17432,18,2,365.76,0,Champions
17433,88,1,303.15999999999997,0,Champions
17434,2,7,2373.82,0,Champions
17436,2,2,216.29999999999998,0,Champions
17438,254,1,388.45000000000005,1,At Risk / Churned
17440,157,3,186.42000000000002,1,At Risk / Churned
17442,37,6,2248.56,0,Champions
17443,220,1,534.24,1,At Risk / Churned
17444,148,3,2940.04,1,At Risk / Churned
17446,177,2,120.9,1,At Risk / Churned
17447,40,2,541.53,0,Champions
17449,2,7,2519.21,0,Champions
17450,8,46,194390.79,4,Champions
17451,1,7,1721.4,0,Champions
17453,18,2,486.71999999999997,0,Champions
17454,192,4,517.53,1,At Risk / Churned
17455,204,1,131.7,1,At Risk / Churned
17456,365,1,249.86,1,At Risk / Churned
17457,127,5,1737.7,0,Champions
17458,15,1,316.5,0,Champions
17459,43,2,657.3,0,Champions
17460,94,6,622.4300000000001,0,Champions
17461,23,3,735.82,0,Champions
17462,60,2,675.69,0,Champions
17463,16,5,1875.86,0,Champions
17464,158,1,289.96000000000004,1,At Risk / Churned
17466,10,2,763.28,0,Champions
17468,10,2,137.0,0,Champions
17469,16,5,1870.97,0,Champions
17470,45,5,1125.07,0,Champions
17472,191,3,697.54,1,At Risk / Churned
17475,79,1,194.37,0,Champions
17480,78,1,511.82,0,Champions
17481,4,4,1255.59,0,Champions
17483,65,3,414.04,0,Champions
17486,261,1,396.87,1,At Risk / Churned
17489,59,2,376.64,0,Champions
17490,1,7,2092.32,0,Champions
17491,1,10,3558.87,0,Champions
17492,248,1,374.57,1,At Risk / Churned
17495,8,2,497.56,0,Champions
17496,359,1,271.05,1,At Risk / Churned
17498,76,1,272.22,0,Champions
17499,290,1,622.88,1,At Risk / Churned
17500,17,3,1138.0,0,Champions
17501,221,2,288.6,1,At Risk / Churned
17502,9,4,689.1,0,Champions
17503,3,2,558.96,0,Champions
17504,206,9,2997.0299999999997,1,At Risk / Churned
17505,162,2,1145.84,1,At Risk / Churned
17506,76,1,302.2,0,Champions
17507,262,2,605.58,1,At Risk / Churned
17508,281,1,387.31,1,At Risk / Churned
17509,58,8,6083.64,0,Champions
17510,25,1,308.48,0,Champions
17511,3,31,91062.38,3,Champions
17512,29,10,2924.9900000000002,0,Champions
17513,72,1,513.2,0,Champions
17514,128,1,208.65,0,Champions
17515,31,4,639.02,0,Champions
17516,15,5,764.88,0,Champions
17517,309,1,153.94,1,At Risk / Churned
17519,17,6,1844.02,0,Champions
17520,54,1,546.81,0,Champions
17521,30,3,723.2099999999999,0,Champions
17522,2,5,1070.71,0,Champions
17523,11,4,652.74,0,Champions
17524,361,1,145.0,1,At Risk / Churned
17525,360,1,422.70000000000005,1,At Risk / Churned
17526,5,4,1195.8999999999999,0,Champions
17527,54,4,939.37,0,Champions
17528,1,8,3628.5,0,Champions
17530,1,10,2367.12,0,Champions
17531,190,1,296.7,1,At Risk / Churned
17534,54,1,223.36,0,Champions
17535,280,1,164.4,1,At Risk / Churned
17536,177,1,76.5,1,At Risk / Churned
17537,30,2,887.67,0,Champions
17538,26,1,98.42,0,Champions
17540,25,2,578.9,0,Champions
17542,270,1,170.75,1,At Risk / Churned
17545,43,3,642.32,0,Champions
17548,234,1,103.3,1,At Risk / Churned
17549,24,2,148.86,0,Champions
17550,197,3,267.16,1,At Risk / Churned
17551,359,1,290.34,1,At Risk / Churned
17552,60,4,930.41,0,Champions
17553,130,1,1487.6,0,Champions
17554,1,5,1952.45,0,Champions
17555,20,2,480.31,0,Champions
17556,206,1,157.9,1,At Risk / Churned
17557,14,3,541.46,0,Champions
17560,95,4,854.95,0,Champions
17561,19,1,165.12,0,Champions
17562,14,7,1122.38,0,Champions
17564,24,3,454.01,0,Champions
17566,8,2,869.77,0,Champions
17567,7,8,4331.48,0,Champions
17569,332,1,344.14,1,At Risk / Churned
17571,50,4,1425.67,0,Champions
17572,71,4,226.75000000000003,0,Champions
17573,29,3,380.6,0,Champions
17574,243,1,185.65,1,At Risk / Churned
17576,8,19,3564.83,3,Champions
17578,218,1,143.45999999999998,1,At Risk / Churned
17579,5,3,448.90000000000003,0,Champions
17580,253,3,215.72,1,At Risk / Churned
17581,1,25,11025.24,3,Champions
17582,236,1,175.27,1,At Risk / Churned
17584,7,2,1242.3,0,Champions
17585,109,4,1116.68,0,Champions
17588,100,3,1240.2,0,Champions
17589,60,4,2404.17,0,Champions
17590,2,3,1468.02,0,Champions
17591,73,7,2203.67,0,Champions
17593,4,5,3923.86,0,Champions
17594,85,2,993.18,0,Champions
17595,12,2,386.69,0,Champions
17596,23,7,2806.69,0,Champions
17597,214,1,2044.3700000000001,1,At Risk / Churned
17600,18,1,161.67000000000002,0,Champions
17601,239,1,116.00999999999999,1,At Risk / Churned
17602,2,6,5054.42,0,Champions
17603,78,1,394.72,0,Champions
17604,217,2,309.36,1,At Risk / Churned
17608,33,2,191.99,0,Champions
17609,41,5,1105.78,0,Champions
17611,7,15,3961.12,3,Champions
17612,53,6,2048.45,0,Champions
17613,23,14,4544.55,3,Champions
17614,57,1,386.32,0,Champions
17615,130,3,329.6,0,Champions
17616,174,3,571.1999999999999,1,At Risk / Churned
17618,6,3,930.28,0,Champions
17619,312,1,214.37,1,At Risk / Churned
17620,60,1,81.44,0,Champions
17621,21,3,1379.9,0,Champions
17623,33,1,527.0500000000001,0,Champions
17624,15,2,843.48,0,Champions
17625,18,4,2020.4,0,Champions
17628,81,1,75.75,0,Champions
17629,6,8,1814.12,0,Champions
17630,170,2,503.59999999999997,1,At Risk / Churned
17631,2,3,528.33,0,Champions
17633,31,4,1324.84,0,Champions
17634,36,9,2358.59,0,Champions
17636,19,1,285.56,0,Champions
17637,31,2,547.0600000000001,0,Champions
17639,276,1,108.5,1,At Risk / Churned
17640,87,1,621.66,0,Champions
17642,120,2,712.29,0,Champions
17643,373,1,101.55,1,At Risk / Churned
17644,1,11,2895.64,0,Champions
17646,219,3,1008.39,1,At Risk / Churned
17647,65,1,133.06,0,Champions
17648,61,4,1797.5,0,Champions
17649,138,1,868.49,0,Champions
17650,21,1,166.08,0,Champions
17651,12,10,3945.0,0,Champions
17652,25,12,4867.72,0,Champions
17653,37,4,1207.56,0,Champions
17654,277,1,117.55,1,At Risk / Churned
17655,11,7,2638.94,0,Champions
17656,73,5,1674.69,0,Champions
17658,26,2,595.42,0,Champions
17659,17,12,2999.46,0,Champions
17660,141,1,178.75,0,Champions
17663,26,7,1802.91,0,Champions
17664,19,2,604.64,0,Champions
17666,4,2,728.16,0,Champions
17667,66,5,2055.51,0,Champions
17668,1,2,347.75,0,Champions
17669,43,7,3406.7200000000003,0,Champions
17670,228,1,205.7,1,At Risk / Churned
17671,16,4,1572.71,0,Champions
17672,50,2,3178.17,0,Champions
17673,2,6,1594.97,0,Champions
17674,74,2,551.04,0,Champions
17675,1,31,20374.28,3,Champions
17676,4,6,1371.18,0,Champions
17677,2,30,16345.38,3,Champions
17678,264,1,298.11,1,At Risk / Churned
17679,53,2,1992.1100000000001,0,Champions
17680,24,1,184.4,0,Champions
17682,10,6,2474.33,0,Champions
17684,44,1,239.41,0,Champions
17685,17,7,3155.83,0,Champions
17686,7,7,5739.46,0,Champions
17690,30,15,4726.8,3,Champions
17691,358,2,290.40000000000003,1,At Risk / Churned
17692,127,4,740.9399999999999,0,Champions
17693,137,1,200.47,0,Champions
17694,142,1,283.12,0,Champions
17695,132,2,765.34,0,Champions
17696,38,8,2285.71,0,Champions
17697,236,1,338.95,1,At Risk / Churned
17698,261,1,154.95,1,At Risk / Churned
17700,17,4,2534.64,0,Champions
17701,253,1,417.95,1,At Risk / Churned
17702,30,4,1824.37,0,Champions
17703,35,3,798.74,0,Champions
17704,169,2,885.19,1,At Risk / Churned
17705,3,9,1823.52,0,Champions
17706,4,17,10504.49,3,Champions
17707,185,2,152.4,1,At Risk / Churned
17708,188,2,263.33,1,At Risk / Churned
17709,170,1,137.45,1,At Risk / Churned
17711,11,2,385.1,0,Champions
17712,45,1,522.91,0,Champions
17714,321,1,153.0,1,At Risk / Churned
17715,201,1,326.4,1,At Risk / Churned
17716,23,11,5655.99,0,Champions
17718,232,1,139.35,1,At Risk / Churned
17719,38,15,5396.04,3,Champions
17720,26,4,1195.94,0,Champions
17722,96,4,2424.04,0,Champions
17723,127,6,3276.4000000000005,0,Champions
17724,71,3,1033.0,0,Champions
17725,16,11,3439.08,0,Champions
17727,15,1,1060.25,0,Champions
17728,4,3,2876.01,0,Champions
17730,3,13,5298.4800000000005,0,Champions
17731,79,4,1240.11,0,Champions
17732,373,1,303.97,1,At Risk / Churned
17733,39,2,692.19,0,Champions
17734,54,3,700.63,0,Champions
17735,2,19,13110.02,3,Champions
17736,9,3,377.44,0,Champions
17737,9,2,168.24,0,Champions
17738,19,4,1879.05,0,Champions
17739,12,7,2791.35,0,Champions
17742,113,2,355.11,0,Champions
17744,4,6,2322.4,0,Champions
17746,240,1,110.25,1,At Risk / Churned
17747,113,1,71.4,0,Champions
17749,178,2,674.52,1,At Risk / Churned
17750,5,9,1710.45,0,Champions
17752,359,1,80.64,1,At Risk / Churned
17754,1,5,1664.65,0,Champions
17757,1,30,5593.39,3,Champions
17758,19,8,3408.2000000000003,0,Champions
17759,17,3,819.96,0,Champions
17760,22,2,287.59,0,Champions
17761,33,1,712.78,0,Champions
17763,263,1,15.0,1,At Risk / Churned
17764,51,2,772.55,0,Champions
17765,159,3,367.63,1,At Risk / Churned
17767,15,1,271.2,0,Champions
17768,8,3,2081.9,0,Champions
17769,13,10,3957.43,0,Champions
17770,199,5,1143.27,1,At Risk / Churned
17771,57,2,245.81,0,Champions
17772,11,2,173.45,0,Champions
17774,97,4,1213.73,0,Champions
17775,255,1,56.4,1,At Risk / Churned
17777,25,3,647.56,0,Champions
17779,21,3,650.32,0,Champions
17781,159,2,188.02,1,At Risk / Churned
17783,72,2,283.47,0,Champions
17785,53,1,131.94,0,Champions
17786,85,2,266.85,0,Champions
17787,153,4,1817.54,1,At Risk / Churned
17788,74,2,1117.9,0,Champions
17789,281,1,225.9,1,At Risk / Churned
17790,27,14,1964.3,0,Champions
17791,30,1,106.1,0,Champions
17793,25,1,300.34,0,Champions
17795,180,2,342.83,1,At Risk / Churned
17796,40,4,690.0,0,Champions
17797,22,3,780.43,0,Champions
17799,22,10,3039.17,0,Champions
17800,37,9,1187.21,0,Champions
17802,82,3,1285.04,0,Champions
17805,74,1,512.31,0,Champions
17806,11,1,546.04,0,Champions
17809,16,12,5411.91,0,Champions
17811,4,39,7761.82,3,Champions
17812,13,4,699.81,0,Champions
17813,14,5,1698.07,0,Champions
17816,37,4,36.56,0,Champions
17817,4,3,387.68,0,Champions
17819,72,7,3704.87,0,Champions
17824,51,1,298.4,0,Champions
17827,5,5,1987.33,0,Champions
17828,23,4,1820.09,0,Champions
17829,299,1,889.24,1,At Risk / Churned
17830,2,3,398.7,0,Champions
17831,33,1,35.400000000000006,0,Champions
17832,50,1,155.37,0,Champions
17835,3,3,342.24,0,Champions
17836,47,1,110.21000000000001,0,Champions
17837,42,8,1541.23,0,Champions
17838,27,5,2720.8,0,Champions
17839,42,1,318.15,0,Champions
17841,2,124,40519.84,2,Champions
17843,303,1,205.48,1,At Risk / Churned
17844,107,1,51.559999999999995,0,Champions
17846,85,1,2033.1,0,Champions
17848,81,9,901.1999999999999,0,Champions
17849,218,4,605.8000000000001,1,At Risk / Churned
17850,372,34,5391.21,3,Champions
17852,12,2,114.34,0,Champions
17854,185,2,311.26,1,At Risk / Churned
17855,373,1,208.97,1,At Risk / Churned
17856,2,4,1418.03,0,Champions
17857,4,23,26879.04,3,Champions
17858,6,12,5140.66,0,Champions
17859,305,1,141.92000000000002,1,At Risk / Churned
17860,369,1,226.45000000000002,1,At Risk / Churned
17861,3,8,2097.88,0,Champions
17862,324,1,330.9,1,At Risk / Churned
17863,59,6,3160.0,0,Champions
17864,13,3,554.85,0,Champions
17865,31,20,10526.32,3,Champions
17866,143,1,329.65,0,Champions
17867,30,6,1157.8700000000001,0,Champions
17869,107,5,428.18,0,Champions
17870,2,12,1865.89,0,Champions
17871,205,1,155.9,1,At Risk / Churned
17873,80,5,1848.96,0,Champions
17874,185,6,683.46,1,At Risk / Churned
17877,170,1,237.61,1,At Risk / Churned
17878,44,1,379.45,0,Champions
17879,174,1,178.51999999999998,1,At Risk / Churned
17880,365,1,458.92,1,At Risk / Churned
17881,304,1,133.35000000000002,1,At Risk / Churned
17883,3,4,664.34,0,Champions
17884,4,4,695.0699999999999,0,Champions
17885,12,1,156.34,0,Champions
17886,32,3,869.28,0,Champions
17887,129,1,111.35,0,Champions
17888,21,8,716.0,0,Champions
17889,212,2,201.37,1,At Risk / Churned
17890,323,2,586.89,1,At Risk / Churned
17891,162,1,203.85999999999999,1,At Risk / Churned
17892,56,3,244.1,0,Champions
17893,225,1,107.21,1,At Risk / Churned
17894,72,8,1118.96,0,Champions
17895,44,1,95.45,0,Champions
17896,23,1,256.32,0,Champions
17897,173,3,541.8100000000001,1,At Risk / Churned
17898,85,2,152.06,0,Champions
17899,159,1,154.55,1,At Risk / Churned
17900,190,2,112.19999999999999,1,At Risk / Churned
17901,29,1,110.38,0,Champions
17904,21,1,181.07,0,Champions
17905,71,4,798.99,0,Champions
17906,247,1,72.9,1,At Risk / Churned
17908,374,1,232.03,1,At Risk / Churned
17911,9,1,366.23,0,Champions
17912,310,5,310.06,1,At Risk / Churned
17913,59,2,408.65,0,Champions
17914,4,1,329.36,0,Champions
17917,45,3,335.03,0,Champions
17919,88,1,1304.04,0,Champions
17920,4,17,4119.5,3,Champions
17921,64,4,820.23,0,Champions
17923,282,1,207.50000000000003,1,At Risk / Churned
17924,12,7,2962.5,0,Champions
17925,373,1,244.08,1,At Risk / Churned
17926,133,2,397.29,0,Champions
17928,45,2,212.54,0,Champions
17929,11,4,843.0,0,Champions
17930,36,5,1740.48,0,Champions
17931,134,2,408.36,0,Champions
17932,29,3,1331.57,0,Champions
17934,52,2,704.25,0,Champions
17935,138,2,145.79,0,Champions
17936,5,1,380.13,0,Champions
17937,9,7,4301.22,0,Champions
17939,160,1,99.14,1,At Risk / Churned
17940,49,10,4020.04,0,Champions
17941,131,1,304.56,0,Champions
17942,8,1,77.50000000000001,0,Champions
17946,233,2,149.57999999999998,1,At Risk / Churned
17947,37,1,176.68,0,Champions
17948,147,1,358.56000000000006,1,At Risk / Churned
17949,1,45,58510.48,3,Champions
17950,72,3,482.2,0,Champions
17951,40,3,1008.5400000000001,0,Champions
17954,5,12,2314.13,0,Champions
17955,199,4,557.3,1,At Risk / Churned
17956,249,1,12.75,1,At Risk / Churned
17957,66,1,111.68,0,Champions
17958,117,1,508.4599999999999,0,Champions
17960,171,1,73.78,1,At Risk / Churned
17961,21,39,1296.44,3,Champions
17962,142,1,102.41,0,Champions
17964,32,2,463.21,0,Champions
17965,38,14,2599.19,0,Champions
17966,38,5,1098.43,0,Champions
17967,372,1,112.27,1,At Risk / Churned
17968,374,1,265.1,1,At Risk / Churned
17969,166,2,228.2,1,At Risk / Churned
17970,211,1,562.79,1,At Risk / Churned
17972,242,1,135.19,1,At Risk / Churned
17973,52,1,337.04,0,Champions
17974,25,3,703.99,0,Champions
17975,15,13,4483.26,0,Champions
17976,372,1,321.79,1,At Risk / Churned
17977,29,1,288.14,0,Champions
17978,365,1,300.91999999999996,1,At Risk / Churned
17979,36,4,732.41,0,Champions
17980,166,3,811.45,1,At Risk / Churned
17984,145,1,152.68,1,At Risk / Churned
17985,22,1,631.35,0,Champions
17986,56,1,20.8,0,Champions
17987,185,1,198.57,1,At Risk / Churned
17988,12,7,201.12,0,Champions
17990,237,3,630.84,1,At Risk / Churned
17991,225,2,93.35,1,At Risk / Churned
17994,122,4,674.89,0,Champions
17995,282,1,76.1,1,At Risk / Churned
17997,74,8,1962.46,0,Champions
17999,37,2,380.39,0,Champions
18001,12,2,415.13,0,Champions
18004,362,1,157.92,1,At Risk / Churned
18005,4,2,226.47,0,Champions
18006,23,1,444.68,0,Champions
18008,70,9,2116.19,0,Champions
18009,235,1,247.39,1,At Risk / Churned
18010,257,1,174.8,1,At Risk / Churned
18011,373,1,102.78999999999999,1,At Risk / Churned
18013,155,2,187.29,1,At Risk / Churned
18014,28,1,162.22,0,Champions
18015,4,1,120.03,0,Champions
18016,32,5,1477.66,0,Champions
18017,81,3,523.0,0,Champions
18018,108,2,122.14,0,Champions
18019,52,1,38.45,0,Champions
18022,36,1,612.72,0,Champions
18024,153,2,389.78,1,At Risk / Churned
18027,99,1,115.31,0,Champions
18030,4,2,230.64999999999998,0,Champions
18032,334,1,73.5,1,At Risk / Churned
18033,65,1,93.82000000000001,0,Champions
18034,22,2,418.68,0,Champions
18035,36,3,713.89,0,Champions
18036,32,3,403.12,0,Champions
18037,154,6,70.02,1,At Risk / Churned
18040,19,2,357.20000000000005,0,Champions
18041,12,21,4097.37,3,Champions
18042,54,1,165.04999999999998,0,Champions
18043,25,3,529.29,0,Champions
18044,4,10,2088.6,0,Champions
18045,45,1,178.34,0,Champions
18048,203,2,172.29000000000002,1,At Risk / Churned
18050,359,1,74.4,1,At Risk / Churned
18053,71,1,300.02,0,Champions
18055,7,10,6761.34,0,Champions
18056,288,1,363.65,1,At Risk / Churned
18058,10,1,170.16,0,Champions
18059,23,3,306.46,0,Champions
18061,22,10,2119.41,0,Champions
18062,173,3,720.52,1,At Risk / Churned
18064,133,2,814.0,0,Champions
18065,6,14,2392.83,0,Champions
18066,75,1,318.0,0,Champions
18067,40,1,396.33,0,Champions
18068,289,1,101.69999999999999,1,At Risk / Churned
18069,26,5,2009.24,0,Champions
18071,258,2,453.0,1,At Risk / Churned
18072,186,1,247.44,1,At Risk / Churned
18073,114,12,3859.82,0,Champions
18074,374,1,489.6,1,At Risk / Churned
18075,23,10,2611.75,0,Champions
18077,8,11,2584.41,0,Champions
18078,217,2,336.13,1,At Risk / Churned
18079,45,4,3613.15,0,Champions
18080,19,2,1231.5,0,Champions
18081,36,3,343.45,0,Champions
18082,26,1,680.84,0,Champions
18084,16,1,90.47999999999999,0,Champions
18085,330,2,689.95,1,At Risk / Churned
18086,274,1,101.34,1,At Risk / Churned
18087,98,2,4055.7199999999993,0,Champions
18088,61,1,166.03,0,Champions
18092,2,11,9068.26,0,Champions
18093,93,4,2106.52,0,Champions
18094,82,7,3017.3,0,Champions
18095,313,2,580.0500000000001,1,At Risk / Churned
18096,12,3,849.06,0,Champions
18097,8,6,2662.4,0,Champions
18099,127,1,168.31,0,Champions
18101,11,2,222.4,0,Champions
18102,1,60,259657.3,4,Champions
18104,37,1,754.64,0,Champions
18105,38,1,113.48000000000002,0,Champions
18106,330,1,421.9,1,At Risk / Churned
18108,254,1,271.0,1,At Risk / Churned
18109,2,26,8004.92,3,Champions
18110,20,1,198.8,0,Champions
18112,12,2,352.69,0,Champions
18113,369,1,76.32000000000001,1,At Risk / Churned
18114,290,1,220.1,1,At Risk / Churned
18116,68,8,1403.1100000000001,0,Champions
18117,26,1,315.65,0,Champions
18118,11,26,5625.08,3,Champions
18119,368,1,180.7,1,At Risk / Churned
18120,214,1,111.15,1,At Risk / Churned
18121,149,2,653.3,1,At Risk / Churned
18122,8,6,1793.06,0,Champions
18123,24,2,574.4399999999999,0,Champions
18125,30,4,1131.75,0,Champions
18126,61,1,200.92000000000002,0,Champions
18127,19,3,347.08,0,Champions
18129,243,1,112.55000000000001,1,At Risk / Churned
18130,15,3,1059.39,0,Champions
18133,212,1,931.4999999999999,1,At Risk / Churned
18135,29,5,681.9100000000001,0,Champions
18136,63,3,784.33,0,Champions
18138,295,1,152.65,1,At Risk / Churned
18139,18,6,8438.34,0,Champions
18142,157,2,1019.52,1,At Risk / Churned
18143,117,2,1000.16,0,Champions
18144,8,12,2888.75,0,Champions
18145,13,4,2861.55,0,Champions
18146,141,2,160.35000000000002,0,Champions
18147,46,2,179.33999999999997,0,Champions
18149,51,3,612.0799999999999,0,Champions
18150,32,3,566.58,0,Champions
18151,135,2,653.35,0,Champions
18154,3,2,399.19,0,Champions
18155,75,3,371.62,0,Champions
18156,13,2,675.64,0,Champions
18158,9,2,453.4,0,Champions
18159,301,1,530.15,1,At Risk / Churned
18160,57,2,638.0600000000001,0,Champions
18161,15,5,1618.69,0,Champions
18164,37,1,399.65000000000003,0,Champions
18165,177,1,302.46000000000004,1,At Risk / Churned
18167,23,3,1384.8600000000001,0,Champions
18168,176,6,1160.04,1,At Risk / Churned
18169,61,1,202.65,0,Champions
18170,33,3,980.31,0,Champions
18171,59,5,1231.31,0,Champions
18172,15,20,7561.68,3,Champions
18173,87,4,2106.84,0,Champions
18174,7,1,104.0,0,Champions
18176,358,1,476.35,1,At Risk / Churned
18177,31,6,1340.8700000000001,0,Champions
18178,129,4,1590.81,0,Champions
18179,9,6,1793.17,0,Champions
18180,5,6,1843.75,0,Champions
18181,24,1,366.85,0,Champions
18183,227,2,632.07,1,At Risk / Churned
18184,15,1,49.8,0,Champions
18185,249,1,304.25,1,At Risk / Churned
18188,15,3,2001.04,0,Champions
18189,78,2,1090.24,0,Champions
18190,192,2,284.46000000000004,1,At Risk / Churned
18191,262,1,207.79999999999998,1,At Risk / Churned
18192,72,1,957.97,0,Champions
18193,165,1,243.76,1,At Risk / Churned
18194,82,1,973.8399999999999,0,Champions
18196,95,2,686.63,0,Champions
18198,4,17,5425.56,3,Champions
18200,106,1,150.35,0,Champions
18202,200,3,1396.99,1,At Risk / Churned
18203,157,1,160.42000000000002,1,At Risk / Churned
18204,71,3,1975.35,0,Champions
18205,36,2,517.36,0,Champions
18209,29,1,139.10000000000002,0,Champions
18210,2,6,2621.38,0,Champions
18211,26,5,600.07,0,Champions
18212,326,1,216.07,1,At Risk / Churned
18213,237,1,232.48000000000002,1,At Risk / Churned
18215,89,1,299.34000000000003,0,Champions
18216,31,1,481.75,0,Champions
18217,29,2,621.75,0,Champions
18218,211,2,641.92,1,At Risk / Churned
18219,3,10,2069.77,0,Champions
18220,227,1,305.28000000000003,1,At Risk / Churned
18221,22,5,1041.61,0,Champions
18222,93,1,443.0,0,Champions
18223,5,14,6484.54,3,Champions
18224,264,1,158.95000000000002,1,At Risk / Churned
18225,3,12,5504.96,0,Champions
18226,44,11,5228.05,0,Champions
18227,218,1,93.75,1,At Risk / Churned
18228,57,2,779.9,0,Champions
18229,12,20,7276.900000000001,3,Champions
18230,9,7,2810.2000000000003,0,Champions
18231,192,5,2071.77,1,At Risk / Churned
18232,82,4,592.97,0,Champions
18233,326,1,440.0,1,At Risk / Churned
18235,72,3,1796.48,0,Champions
18236,30,6,882.24,0,Champions
18237,3,5,987.1,0,Champions
18239,219,5,1561.6100000000001,1,At Risk / Churned
18240,46,1,422.58,0,Champions
18241,10,17,2073.09,3,Champions
18242,72,4,2232.4900000000002,0,Champions
18245,7,7,2567.06,0,Champions
18246,24,2,596.1,0,Champions
18248,123,2,804.02,0,Champions
18249,17,1,95.34,0,Champions
18250,310,1,349.27,1,At Risk / Churned
18251,87,1,4314.72,0,Champions
18252,51,2,518.27,0,Champions
18255,89,1,103.3,0,Champions
18257,39,8,2337.63,0,Champions
18259,25,3,2338.6000000000004,0,Champions
18260,173,6,2628.35,1,At Risk / Churned
18261,43,2,324.24,0,Champions
18262,140,1,149.48,0,Champions
18263,26,3,1213.1599999999999,0,Champions
18265,72,2,801.51,0,Champions
18268,134,1,25.5,0,Champions
18269,366,1,168.6,1,At Risk / Churned
18270,38,2,283.15,0,Champions
18272,3,6,3078.58,0,Champions
18273,2,3,204.0,0,Champions
18274,30,1,175.92,0,Champions
18276,44,1,335.86,0,Champions
18277,58,1,110.38,0,Champions
18278,74,1,173.9,0,Champions
18280,278,1,180.60000000000002,1,At Risk / Churned
18281,181,1,80.82,1,At Risk / Churned
18282,8,2,178.05,0,Champions
18283,4,16,2045.53,3,Champions
18287,43,3,1837.28,0,Champions
